PurchaseID,CustomerID,ProductID,PurchaseAmount,PurchaseDate
PH3109,C810,P4499,994.59,2023-08-02
PH3110,C4273,P2169,965.01,2023-04-26
PH3111,C3066,P3903,40.89,2023-03-05
PH3112,C1220,P1416,990.37,2023-01-15
PH3113,C3548,P922,602.41,2023-03-13
PH3114,C2978,P4278,205.99,2023-05-10
PH3115,C2599,P835,560.23,2023-02-26
PH3116,C4306,P1134,424.19,2023-05-04
PH3117,C2408,P4492,125.61,2023-12-20
PH3118,C1126,P346,829.86,2023-10-18
PH3119,C3445,P4746,312.77,2023-11-06
PH3120,C2245,P4461,389.55,2023-01-27
PH3121,C2589,P1867,637.01,2023-07-17
PH3122,C2639,P666,905.58,2023-10-01
PH3123,C3368,P3281,33.98,2023-04-29
PH3124,C4091,P1258,20.71,2023-05-17
PH3125,C3396,P4715,453.75,2023-06-14
PH3126,C4657,P2134,960.79,2023-04-21
PH3127,C2414,P1097,921.36,2023-12-03
PH3128,C3242,P1318,789.97,2023-05-20
PH3129,C1801,P3689,164.0,2023-06-06
PH3130,C722,P4156,435.37,2023-04-06
PH3131,C471,P2860,680.64,2023-10-26
PH3132,C2072,P746,655.98,2023-05-15
PH3133,C1953,P3458,510.63,2023-08-27
PH3134,C3803,P3164,664.58,2023-08-07
PH3135,C2702,P3541,299.35,2023-06-10
PH3136,C2807,P4147,369.07,2023-06-26
PH3137,C3946,P2549,842.5,2023-01-25
PH3138,C2880,P4001,627.2,2023-05-05
PH3139,C2002,P378,365.63,2023-12-17
PH3140,C1836,P1376,655.66,2023-05-05
PH3141,C54,P4850,291.5,2023-05-15
PH3142,C3546,P487,322.19,2023-03-07
PH3143,C4770,P345,623.39,2023-11-17
PH3144,C170,P1528,880.66,2023-10-07
PH3145,C4977,P1942,676.25,2023-10-13
PH3146,C3904,P2003,156.2,2023-08-12
PH3147,C3892,P3437,635.35,2023-01-26
PH3148,C4598,P1696,223.45,2023-10-29
PH3149,C2928,P223,110.69,2023-09-01
PH3150,C2866,P650,779.19,2023-11-06
PH3151,C3026,P760,876.01,2023-07-05
PH3152,C3037,P4574,19.87,2023-03-07
PH3153,C2623,P3496,333.47,2023-12-28
PH3154,C228,P4939,530.76,2023-11-03
PH3155,C4356,P815,684.73,2023-08-31
PH3156,C4538,P3674,55.29,2023-01-08
PH3157,C3340,P3679,476.84,2023-12-01
PH3158,C1816,P753,289.64,2023-10-25
PH3159,C2500,P3801,702.72,2023-08-17
PH3160,C4885,P1908,752.46,2023-05-02
PH3161,C2231,P2661,444.43,2023-11-25
PH3162,C1707,P4968,364.31,2023-01-04
PH3163,C2599,P1626,389.13,2023-01-29
PH3164,C3704,P845,320.11,2023-06-12
PH3165,C2456,P3343,586.24,2023-03-17
PH3166,C4724,P270,220.99,2023-10-21
PH3167,C2972,P3852,108.28,2023-02-04
PH3168,C3405,P3038,62.09,2023-11-05
PH3169,C479,P4943,585.19,2023-03-22
PH3170,C2909,P2751,114.66,2023-06-03
PH3171,C1545,P1537,139.68,2023-12-13
PH3172,C2470,P1836,665.41,2023-05-18
PH3173,C1088,P994,348.55,2023-03-10
PH3174,C16,P3929,934.32,2023-04-16
PH3175,C4978,P4622,407.54,2023-04-08
PH3176,C2415,P2901,804.15,2023-01-25
PH3177,C1397,P2385,901.6,2023-07-21
PH3178,C1752,P212,54.8,2023-03-11
PH3179,C861,P3087,346.62,2023-02-07
PH3180,C3950,P2180,166.08,2023-03-30
PH3181,C1196,P475,333.04,2023-02-14
PH3182,C675,P4061,72.27,2023-12-08
PH3183,C3307,P1524,142.44,2023-07-05
PH3184,C4069,P295,80.49,2023-12-16
PH3185,C661,P3039,780.73,2023-11-03
PH3186,C251,P817,463.25,2023-06-28
PH3187,C885,P1988,462.41,2023-01-21
PH3188,C296,P4286,651.41,2023-08-09
PH3189,C3002,P4448,184.3,2023-05-26
PH3190,C131,P1219,163.69,2023-04-24
PH3191,C1821,P1268,511.44,2023-05-28
PH3192,C3919,P2164,873.17,2023-04-30
PH3193,C3949,P4417,200.63,2023-10-18
PH3194,C2165,P4432,564.42,2023-10-30
PH3195,C2130,P4351,244.85,2023-06-03
PH3196,C4787,P360,867.72,2023-09-06
PH3197,C1887,P2634,266.36,2023-03-28
PH3198,C2353,P3015,980.49,2023-02-08
PH3199,C4156,P315,736.82,2023-08-05
PH3200,C323,P1890,993.41,2023-10-25
PH3201,C4037,P4068,24.36,2023-05-29
PH3202,C280,P2578,60.58,2023-11-26
PH3203,C3705,P1395,522.88,2023-11-07
PH3204,C3335,P3098,575.13,2023-11-06
PH3205,C2424,P3509,873.03,2023-03-29
PH3206,C2518,P194,336.13,2023-09-24
PH3207,C4795,P1142,391.49,2023-02-09
PH3208,C4259,P144,624.52,2023-08-18
PH3209,C249,P3564,851.56,2023-05-24
PH3210,C1047,P3676,104.49,2023-01-22
PH3211,C1209,P1648,207.96,2023-09-09
PH3212,C2563,P701,715.64,2023-03-31
PH3213,C516,P4362,190.36,2023-01-26
PH3214,C397,P2657,143.48,2023-11-18
PH3215,C1072,P885,417.75,2023-04-01
PH3216,C3462,P2322,614.58,2023-07-22
PH3217,C183,P600,533.17,2023-03-12
PH3218,C3190,P286,7.6,2023-01-07
PH3219,C1006,P22,120.44,2023-02-16
PH3220,C3227,P2913,196.15,2023-07-25
PH3221,C2288,P167,272.32,2023-07-15
PH3222,C1339,P1638,354.31,2023-05-03
PH3223,C2223,P611,409.15,2023-12-14
PH3224,C1250,P326,498.01,2023-06-24
PH3225,C522,P4495,186.0,2023-12-15
PH3226,C4862,P505,771.53,2023-01-23
PH3227,C666,P795,211.9,2023-01-31
PH3228,C194,P1168,111.64,2023-08-19
PH3229,C2094,P3811,491.72,2023-01-13
PH3230,C280,P892,207.73,2023-10-17
PH3231,C1944,P2609,348.49,2023-07-31
PH3232,C107,P2901,882.27,2023-09-15
PH3233,C980,P1258,387.2,2023-11-11
PH3234,C270,P3858,549.81,2023-05-04
PH3235,C2254,P2191,481.32,2023-12-29
PH3236,C430,P2494,465.07,2023-02-07
PH3237,C4198,P1904,957.37,2023-11-12
PH3238,C1135,P91,405.09,2023-05-15
PH3239,C1217,P3157,737.81,2023-05-12
PH3240,C427,P3936,880.56,2023-08-31
PH3241,C1282,P4720,949.58,2023-12-02
PH3242,C3308,P199,612.45,2023-12-15
PH3243,C439,P2381,913.26,2023-09-16
PH3244,C1281,P3910,120.25,2023-07-23
PH3245,C3820,P4807,879.33,2023-10-30
PH3246,C2769,P1152,727.83,2023-05-15
PH3247,C4076,P18,632.06,2023-12-22
PH3248,C3810,P4897,970.74,2023-06-12
PH3249,C4855,P4762,720.79,2023-09-27
PH3250,C361,P4044,413.88,2023-11-14
PH3251,C2912,P1404,50.46,2023-02-10
PH3252,C1739,P3283,59.51,2023-07-20
PH3253,C1463,P2186,743.27,2023-05-24
PH3254,C2629,P3403,148.06,2023-10-26
PH3255,C4715,P422,812.24,2023-05-01
PH3256,C3198,P14,994.0,2023-07-28
PH3257,C4561,P1173,889.27,2023-01-14
PH3258,C2700,P833,654.24,2023-07-13
PH3259,C218,P3970,823.1,2023-12-20
PH3260,C4035,P32,677.57,2023-03-26
PH3261,C1930,P2345,149.12,2023-04-14
PH3262,C481,P1095,916.18,2023-10-31
PH3263,C48,P3646,803.08,2023-01-01
PH3264,C3695,P3563,936.27,2023-11-28
PH3265,C1946,P3521,993.54,2023-06-21
PH3266,C843,P4661,194.76,2023-12-21
PH3267,C900,P2430,830.19,2023-02-23
PH3268,C2592,P2361,25.33,2023-06-28
PH3269,C3681,P2791,907.41,2023-04-24
PH3270,C111,P311,116.1,2023-01-28
PH3271,C981,P4289,641.33,2023-06-08
PH3272,C3590,P3546,473.22,2023-09-19
PH3273,C4182,P1092,182.84,2023-02-06
PH3274,C2095,P4260,181.42,2023-06-03
PH3275,C1152,P1494,142.26,2023-01-22
PH3276,C819,P1377,786.41,2023-10-20
PH3277,C528,P279,818.39,2023-09-14
PH3278,C343,P1766,62.52,2023-07-29
PH3279,C1049,P2656,239.44,2023-11-07
PH3280,C848,P3556,621.42,2023-03-28
PH3281,C1853,P962,436.68,2023-09-02
PH3282,C1148,P3012,690.11,2023-11-13
PH3283,C386,P4613,976.26,2023-09-18
PH3284,C21,P4578,497.45,2023-09-08
PH3285,C3545,P2301,257.63,2023-11-17
PH3286,C3590,P1026,757.9,2023-10-21
PH3287,C931,P2796,980.37,2023-12-10
PH3288,C3648,P2179,839.1,2023-04-02
PH3289,C696,P2646,547.82,2023-09-17
PH3290,C4823,P4369,888.18,2023-09-25
PH3291,C3847,P1562,786.12,2023-02-11
PH3292,C3659,P4253,703.49,2023-11-24
PH3293,C3610,P3686,928.05,2023-01-24
PH3294,C4470,P3234,398.1,2023-01-20
PH3295,C790,P4652,517.3,2023-08-15
PH3296,C2705,P2266,255.85,2023-05-14
PH3297,C3525,P4491,401.86,2023-01-23
PH3298,C1539,P4591,295.5,2023-03-22
PH3299,C3544,P148,183.85,2023-03-11
PH3300,C2931,P429,803.7,2023-10-23
PH3301,C3512,P662,678.06,2023-03-10
PH3302,C551,P2115,491.07,2023-08-19
PH3303,C4478,P4483,43.56,2023-02-07
PH3304,C2980,P128,51.64,2023-01-04
PH3305,C2102,P410,652.93,2023-08-20
PH3306,C689,P1087,393.4,2023-03-29
PH3307,C403,P186,140.46,2023-02-12
PH3308,C1860,P469,233.65,2023-07-06
PH3309,C628,P4024,455.07,2023-02-15
PH3310,C3705,P3599,356.17,2023-11-07
PH3311,C1019,P2807,809.85,2023-04-19
PH3312,C3879,P4605,51.6,2023-03-13
PH3313,C3028,P4107,786.79,2023-01-17
PH3314,C1608,P2398,367.02,2023-07-02
PH3315,C4588,P538,919.99,2023-09-03
PH3316,C4696,P3109,301.46,2023-10-14
PH3317,C4003,P3765,392.98,2023-12-23
PH3318,C3211,P1986,412.73,2023-03-09
PH3319,C1711,P1371,212.87,2023-10-08
PH3320,C2824,P535,534.5,2023-11-11
PH3321,C166,P1368,446.57,2023-12-07
PH3322,C2299,P3720,430.39,2023-12-12
PH3323,C1144,P4215,336.13,2023-07-01
PH3324,C1911,P3903,956.86,2023-03-21
PH3325,C4433,P383,830.83,2023-09-21
PH3326,C1483,P3705,669.32,2023-03-16
PH3327,C2548,P1757,975.85,2023-03-01
PH3328,C847,P4644,316.77,2023-11-10
PH3329,C1112,P4198,190.77,2023-12-12
PH3330,C805,P4548,276.1,2023-12-09
PH3331,C1272,P715,756.16,2023-02-18
PH3332,C2609,P3830,373.54,2023-03-23
PH3333,C2755,P3654,892.51,2023-01-30
PH3334,C1127,P3741,273.54,2023-07-04
PH3335,C4712,P2278,463.36,2023-01-27
PH3336,C913,P2228,491.5,2023-04-22
PH3337,C168,P2437,461.47,2023-04-13
PH3338,C4811,P2513,24.82,2023-04-19
PH3339,C4768,P4168,253.94,2023-12-07
PH3340,C4246,P2755,545.91,2023-09-08
PH3341,C2799,P4191,462.61,2023-02-21
PH3342,C743,P2962,604.08,2023-03-18
PH3343,C4937,P269,556.15,2023-08-31
PH3344,C4881,P3902,584.93,2023-07-30
PH3345,C2782,P3533,426.62,2023-03-16
PH3346,C4091,P1992,539.51,2023-12-25
PH3347,C2130,P3014,221.31,2023-05-05
PH3348,C3720,P9,884.18,2023-04-21
PH3349,C2141,P4419,438.98,2023-04-19
PH3350,C3280,P3821,329.78,2023-05-13
PH3351,C970,P414,354.73,2023-01-30
PH3352,C2485,P1929,158.86,2023-05-04
PH3353,C2962,P399,6.08,2023-11-14
PH3354,C1652,P2967,351.28,2023-03-10
PH3355,C2173,P2833,240.09,2023-07-31
PH3356,C2228,P3768,439.12,2023-06-04
PH3357,C43,P4052,704.8,2023-03-29
PH3358,C489,P1192,51.27,2023-09-14
PH3359,C677,P3984,158.34,2023-12-30
PH3360,C1883,P4278,568.79,2023-01-25
PH3361,C3114,P2658,466.07,2023-06-07
PH3362,C937,P594,533.18,2023-05-23
PH3363,C3586,P2241,175.45,2023-02-03
PH3364,C1082,P1460,384.59,2023-04-24
PH3365,C610,P2520,712.28,2023-02-20
PH3366,C3071,P1212,351.2,2023-06-07
PH3367,C3810,P4927,899.09,2023-05-06
PH3368,C1014,P3685,600.34,2023-03-04
PH3369,C3511,P1472,514.14,2023-06-12
PH3370,C3575,P3499,915.19,2023-09-09
PH3371,C2961,P2576,405.38,2023-11-10
PH3372,C3460,P4792,5.19,2023-08-26
PH3373,C4031,P2963,73.19,2023-05-31
PH3374,C3374,P2739,961.95,2023-08-24
PH3375,C4438,P1802,583.1,2023-05-15
PH3376,C4230,P1798,380.15,2023-05-16
PH3377,C503,P3047,235.09,2023-02-08
PH3378,C2115,P2848,584.66,2023-11-09
PH3379,C1306,P59,814.47,2023-07-26
PH3380,C1156,P2461,363.47,2023-03-04
PH3381,C1599,P3994,649.35,2023-09-26
PH3382,C3672,P3144,395.39,2023-11-10
PH3383,C3064,P1344,944.74,2023-06-20
PH3384,C4616,P3148,112.08,2023-10-03
PH3385,C1599,P1263,468.16,2023-08-09
PH3386,C2925,P2679,29.94,2023-08-07
PH3387,C1791,P4346,986.47,2023-09-08
PH3388,C1948,P4503,470.82,2023-07-22
PH3389,C2927,P3102,590.26,2023-04-09
PH3390,C1990,P3208,574.12,2023-03-28
PH3391,C4344,P2276,227.82,2023-02-26
PH3392,C2564,P1823,628.72,2023-07-16
PH3393,C3948,P973,813.57,2023-01-19
PH3394,C2607,P1,41.29,2023-09-07
PH3395,C4454,P415,283.56,2023-10-17
PH3396,C4720,P1443,456.75,2023-01-14
PH3397,C1040,P3829,823.82,2023-03-10
PH3398,C3903,P979,379.11,2023-06-15
PH3399,C330,P2317,969.7,2023-02-22
PH3400,C457,P439,528.59,2023-10-02
PH3401,C298,P832,12.72,2023-04-05
PH3402,C1265,P1251,122.63,2023-07-23
PH3403,C2189,P4626,10.02,2023-08-26
PH3404,C1066,P734,899.57,2023-04-25
PH3405,C1304,P2230,607.97,2023-11-18
PH3406,C3165,P3875,520.79,2023-04-07
PH3407,C4600,P4926,947.93,2023-03-21
PH3408,C4317,P4907,310.04,2023-03-18
PH3409,C3974,P1683,570.94,2023-11-07
PH3410,C4356,P58,480.89,2023-06-24
PH3411,C2815,P3629,647.67,2023-03-18
PH3412,C3319,P3011,239.81,2023-08-23
PH3413,C792,P1516,85.4,2023-03-09
PH3414,C4487,P2681,555.4,2023-11-03
PH3415,C66,P636,732.87,2023-03-29
PH3416,C621,P984,615.41,2023-05-19
PH3417,C52,P2858,333.43,2023-10-26
PH3418,C3079,P3822,183.6,2023-04-29
PH3419,C3167,P1113,633.45,2023-07-26
PH3420,C133,P3569,442.09,2023-06-20
PH3421,C1988,P2075,255.29,2023-02-06
PH3422,C1858,P4239,319.86,2023-10-06
PH3423,C3728,P1303,320.74,2023-12-05
PH3424,C3282,P4038,78.95,2023-06-16
PH3425,C600,P842,380.0,2023-05-31
PH3426,C4571,P121,331.89,2023-06-30
PH3427,C657,P3056,601.61,2023-02-10
PH3428,C4802,P3913,948.79,2023-06-30
PH3429,C2259,P4418,323.44,2023-05-31
PH3430,C1860,P954,198.67,2023-12-02
PH3431,C2394,P4298,746.64,2023-10-12
PH3432,C455,P1351,882.23,2023-02-04
PH3433,C983,P668,436.1,2023-06-04
PH3434,C4857,P924,878.36,2023-10-16
PH3435,C1567,P777,901.64,2023-10-07
PH3436,C3663,P851,183.19,2023-02-09
PH3437,C1953,P2802,178.34,2023-01-09
PH3438,C3520,P1992,111.03,2023-01-13
PH3439,C1730,P4662,648.28,2023-06-18
PH3440,C4968,P2657,718.49,2023-12-15
PH3441,C4509,P3993,767.7,2023-08-15
PH3442,C496,P4271,406.69,2023-09-25
PH3443,C3619,P242,363.97,2023-08-05
PH3444,C1874,P1965,913.81,2023-03-01
PH3445,C3846,P3977,633.34,2023-09-16
PH3446,C3503,P1250,441.9,2023-09-06
PH3447,C201,P583,203.24,2023-06-18
PH3448,C595,P3036,923.69,2023-09-14
PH3449,C3316,P4427,876.18,2023-06-23
PH3450,C4374,P4315,787.92,2023-10-30
PH3451,C2569,P3044,763.55,2023-01-13
PH3452,C3734,P2135,220.85,2023-04-16
PH3453,C1284,P4457,284.24,2023-04-27
PH3454,C606,P4751,981.11,2023-09-28
PH3455,C320,P3777,180.88,2023-04-22
PH3456,C2900,P4844,623.62,2023-03-10
PH3457,C673,P1026,866.07,2023-06-12
PH3458,C4458,P4450,115.18,2023-07-01
PH3459,C2688,P3807,917.89,2023-07-20
PH3460,C3447,P3418,955.35,2023-01-20
PH3461,C4794,P4244,767.29,2023-05-14
PH3462,C3923,P1074,29.28,2023-03-21
PH3463,C3482,P3525,47.87,2023-10-28
PH3464,C4529,P4409,223.2,2023-11-19
PH3465,C746,P3726,812.07,2023-06-12
PH3466,C1605,P2267,432.4,2023-06-05
PH3467,C114,P4366,541.04,2023-07-02
PH3468,C401,P2059,434.95,2023-08-06
PH3469,C3889,P47,39.57,2023-12-30
PH3470,C456,P458,834.77,2023-09-01
PH3471,C146,P2477,76.99,2023-05-03
PH3472,C1669,P2331,616.84,2023-05-10
PH3473,C1382,P4647,568.69,2023-01-27
PH3474,C2637,P705,350.57,2023-07-10
PH3475,C1477,P2914,927.9,2023-07-05
PH3476,C532,P1088,708.49,2023-02-20
PH3477,C3163,P86,6.99,2023-03-26
PH3478,C4426,P4828,50.86,2023-06-20
PH3479,C1321,P331,881.4,2023-07-13
PH3480,C1248,P2748,656.3,2023-01-06
PH3481,C1034,P4163,235.56,2023-12-12
PH3482,C2316,P1658,737.26,2023-06-04
PH3483,C393,P800,30.16,2023-10-27
PH3484,C195,P2622,472.18,2023-10-20
PH3485,C3955,P1877,448.31,2023-03-05
PH3486,C4230,P4857,941.32,2023-01-28
PH3487,C4949,P3872,861.99,2023-05-01
PH3488,C1251,P1592,235.94,2023-07-24
PH3489,C209,P4652,263.02,2023-08-30
PH3490,C2785,P422,273.6,2023-11-15
PH3491,C549,P3655,706.06,2023-06-06
PH3492,C40,P377,658.19,2023-09-17
PH3493,C2583,P4339,601.28,2023-06-01
PH3494,C419,P931,868.09,2023-10-29
PH3495,C162,P3130,486.96,2023-10-16
PH3496,C3511,P1369,246.64,2023-03-19
PH3497,C1118,P2342,368.6,2023-11-29
PH3498,C4853,P1498,522.03,2023-11-17
PH3499,C3053,P1821,731.58,2023-10-30
PH3500,C1729,P2272,780.14,2023-09-12
PH3501,C1741,P2539,455.37,2023-01-19
PH3502,C4649,P721,249.71,2023-05-29
PH3503,C4022,P2263,829.97,2023-04-14
PH3504,C4816,P4196,958.57,2023-08-09
PH3505,C966,P3988,172.01,2023-06-12
PH3506,C3524,P675,972.77,2023-12-18
PH3507,C2193,P4274,78.78,2023-04-16
PH3508,C4316,P2282,744.72,2023-06-23
PH3509,C2328,P3216,640.79,2023-02-14
PH3510,C3873,P4124,876.98,2023-12-10
PH3511,C2598,P3368,419.47,2023-12-31
PH3512,C514,P4331,693.73,2023-01-29
PH3513,C2820,P1370,91.73,2023-11-08
PH3514,C4272,P3966,958.87,2023-05-21
PH3515,C2320,P2814,966.23,2023-06-28
PH3516,C4067,P980,306.47,2023-08-31
PH3517,C4162,P871,742.37,2023-02-03
PH3518,C2399,P1151,945.69,2023-12-05
PH3519,C3098,P4193,226.64,2023-07-22
PH3520,C4490,P2633,761.87,2023-09-18
PH3521,C1637,P75,118.05,2023-06-22
PH3522,C3223,P4072,352.26,2023-02-26
PH3523,C2256,P394,614.36,2023-10-21
PH3524,C25,P2692,284.27,2023-10-18
PH3525,C1310,P709,250.6,2023-03-11
PH3526,C745,P2432,883.57,2023-11-12
PH3527,C1359,P2519,137.5,2023-07-18
PH3528,C211,P3521,73.56,2023-06-24
PH3529,C1816,P2096,14.46,2023-08-31
PH3530,C799,P824,175.73,2023-08-12
PH3531,C551,P3031,448.35,2023-09-10
PH3532,C3062,P4238,998.92,2023-10-28
PH3533,C1165,P4587,244.75,2023-06-05
PH3534,C3055,P1848,284.23,2023-01-09
PH3535,C4332,P2462,984.16,2023-07-17
PH3536,C4668,P4107,997.98,2023-01-31
PH3537,C3393,P2453,32.51,2023-11-17
PH3538,C1399,P4724,309.6,2023-12-30
PH3539,C4038,P2364,684.45,2023-12-18
PH3540,C2248,P2719,905.79,2023-04-25
PH3541,C3829,P1707,657.51,2023-12-15
PH3542,C113,P1611,936.2,2023-08-23
PH3543,C3942,P4622,876.21,2023-06-05
PH3544,C1422,P1284,647.48,2023-05-06
PH3545,C1548,P3474,653.56,2023-06-25
PH3546,C2397,P4892,754.17,2023-06-01
PH3547,C3041,P1566,332.75,2023-12-08
PH3548,C4124,P4287,341.62,2023-01-12
PH3549,C4288,P4806,706.68,2023-07-08
PH3550,C624,P3336,87.92,2023-02-06
PH3551,C2487,P1638,976.12,2023-02-14
PH3552,C4243,P4740,554.48,2023-12-20
PH3553,C324,P1947,740.01,2023-12-01
PH3554,C889,P452,888.85,2023-04-12
PH3555,C3988,P917,124.81,2023-01-11
PH3556,C320,P3534,812.74,2023-06-08
PH3557,C3932,P3642,718.98,2023-05-15
PH3558,C3473,P416,901.8,2023-03-01
PH3559,C630,P3543,705.25,2023-01-21
PH3560,C1399,P1975,708.95,2023-07-20
PH3561,C412,P3577,461.34,2023-04-06
PH3562,C4136,P2190,909.15,2023-05-31
PH3563,C2939,P1264,603.74,2023-10-30
PH3564,C1493,P339,332.47,2023-04-19
PH3565,C3145,P1949,681.95,2023-03-06
PH3566,C4632,P4993,833.09,2023-09-05
PH3567,C2283,P307,904.3,2023-04-22
PH3568,C3575,P3905,924.69,2023-06-22
PH3569,C4772,P624,237.72,2023-12-04
PH3570,C4003,P2441,958.21,2023-04-20
PH3571,C1611,P526,611.75,2023-11-19
PH3572,C1602,P2669,340.07,2023-09-15
PH3573,C2442,P4910,332.5,2023-05-01
PH3574,C904,P531,68.56,2023-02-28
PH3575,C4600,P3885,570.89,2023-09-11
PH3576,C3095,P989,919.16,2023-01-02
PH3577,C3583,P288,189.82,2023-01-29
PH3578,C1935,P340,717.5,2023-05-05
PH3579,C2127,P2892,444.07,2023-09-28
PH3580,C2474,P4408,996.14,2023-05-21
PH3581,C3071,P398,81.1,2023-09-21
PH3582,C3139,P4443,241.92,2023-01-23
PH3583,C1439,P3838,589.37,2023-09-11
PH3584,C681,P2800,500.76,2023-05-06
PH3585,C4963,P362,835.5,2023-08-07
PH3586,C848,P3596,763.45,2023-03-23
PH3587,C4197,P543,831.2,2023-04-02
PH3588,C1745,P697,306.06,2023-08-07
PH3589,C4943,P2622,807.65,2023-11-22
PH3590,C3221,P3552,868.73,2023-07-01
PH3591,C4510,P4685,825.74,2023-12-07
PH3592,C1486,P4953,495.68,2023-07-24
PH3593,C1904,P2490,75.54,2023-06-12
PH3594,C4827,P4525,487.48,2023-11-20
PH3595,C1694,P206,732.25,2023-09-25
PH3596,C3339,P3158,38.12,2023-09-19
PH3597,C4638,P3198,234.49,2023-10-24
PH3598,C3283,P4578,590.08,2023-05-20
PH3599,C3616,P2898,311.02,2023-12-11
PH3600,C465,P2976,411.75,2023-10-10
PH3601,C3126,P1310,621.36,2023-10-24
PH3602,C2801,P1054,135.24,2023-09-25
PH3603,C3696,P1361,41.23,2023-05-19
PH3604,C1283,P2816,950.28,2023-10-27
PH3605,C1506,P3629,377.21,2023-03-08
PH3606,C1508,P3577,860.66,2023-11-01
PH3607,C2140,P4576,501.05,2023-06-16
PH3608,C1309,P4245,571.47,2023-02-27
PH3609,C2144,P818,635.67,2023-12-11
PH3610,C1083,P4023,999.6,2023-07-25
PH3611,C3828,P4104,557.05,2023-11-06
PH3612,C4684,P3022,231.6,2023-10-20
PH3613,C1353,P2875,855.12,2023-11-22
PH3614,C4964,P2318,111.25,2023-07-25
PH3615,C2441,P885,340.15,2023-10-06
PH3616,C547,P922,957.57,2023-09-02
PH3617,C218,P1334,146.25,2023-08-01
PH3618,C1119,P4948,581.82,2023-03-30
PH3619,C30,P498,308.96,2023-10-08
PH3620,C2458,P619,476.39,2023-12-30
PH3621,C4658,P3303,489.23,2023-09-04
PH3622,C2571,P3340,567.93,2023-04-20
PH3623,C1708,P1000,204.29,2023-01-20
PH3624,C4761,P781,70.74,2023-05-09
PH3625,C3556,P725,268.52,2023-09-06
PH3626,C3758,P489,974.81,2023-11-04
PH3627,C2825,P4491,760.47,2023-12-26
PH3628,C1621,P4499,666.48,2023-11-23
PH3629,C1142,P1669,352.26,2023-08-30
PH3630,C610,P1901,356.18,2023-11-08
PH3631,C3925,P3840,599.36,2023-04-15
PH3632,C3293,P791,72.47,2023-09-25
PH3633,C4635,P3494,188.16,2023-07-01
PH3634,C1868,P3969,426.74,2023-08-29
PH3635,C4772,P2938,253.19,2023-02-12
PH3636,C342,P1482,638.31,2023-06-19
PH3637,C867,P2820,573.71,2023-01-08
PH3638,C1974,P2193,733.9,2023-07-12
PH3639,C2560,P3643,539.52,2023-10-24
PH3640,C3856,P2772,983.59,2023-06-21
PH3641,C2856,P1691,424.51,2023-03-27
PH3642,C3968,P4568,197.41,2023-11-20
PH3643,C536,P1487,918.79,2023-12-31
PH3644,C454,P4383,242.11,2023-03-10
PH3645,C4139,P3535,871.89,2023-10-29
PH3646,C4049,P4183,156.29,2023-08-22
PH3647,C4172,P2601,487.25,2023-03-06
PH3648,C3510,P1185,522.92,2023-12-01
PH3649,C3521,P3298,240.54,2023-03-02
PH3650,C1419,P4616,346.28,2023-10-31
PH3651,C4024,P3536,594.67,2023-05-23
PH3652,C3846,P4460,136.41,2023-05-31
PH3653,C2966,P3049,946.31,2023-12-14
PH3654,C3541,P4830,196.23,2023-11-12
PH3655,C1159,P4778,614.07,2023-05-26
PH3656,C4685,P1014,257.55,2023-01-17
PH3657,C1357,P4995,305.7,2023-03-19
PH3658,C4867,P1564,855.47,2023-09-11
PH3659,C3591,P2280,519.17,2023-12-14
PH3660,C3925,P425,33.58,2023-01-08
PH3661,C3207,P4232,484.36,2023-03-19
PH3662,C108,P870,509.92,2023-06-24
PH3663,C181,P2212,529.2,2023-08-21
PH3664,C3193,P3927,952.89,2023-04-04
PH3665,C132,P2226,890.85,2023-03-02
PH3666,C1723,P568,87.91,2023-03-30
PH3667,C4866,P4405,315.55,2023-11-17
PH3668,C4406,P3832,189.63,2023-02-09
PH3669,C3181,P3773,312.22,2023-07-16
PH3670,C2489,P2227,712.25,2023-06-11
PH3671,C3894,P2201,173.68,2023-02-24
PH3672,C4071,P2353,630.89,2023-10-27
PH3673,C3985,P4227,883.43,2023-05-05
PH3674,C817,P929,47.6,2023-07-18
PH3675,C3076,P1918,870.72,2023-01-20
PH3676,C764,P2124,396.97,2023-06-20
PH3677,C493,P3890,201.67,2023-04-08
PH3678,C2485,P1113,519.36,2023-05-21
PH3679,C180,P3593,706.36,2023-12-10
PH3680,C4710,P2401,91.71,2023-12-28
PH3681,C4181,P1113,999.15,2023-03-06
PH3682,C3291,P2794,834.83,2023-11-16
PH3683,C3804,P4640,832.59,2023-03-08
PH3684,C1639,P3673,167.35,2023-10-26
PH3685,C4872,P3535,723.34,2023-01-14
PH3686,C3675,P2419,700.63,2023-10-09
PH3687,C4093,P4348,822.74,2023-06-28
PH3688,C4881,P3506,518.33,2023-02-15
PH3689,C2549,P1718,662.03,2023-09-18
PH3690,C2757,P761,516.82,2023-02-05
PH3691,C1089,P3116,265.43,2023-08-05
PH3692,C2671,P621,925.32,2023-04-21
PH3693,C125,P3712,860.02,2023-04-03
PH3694,C441,P2658,228.83,2023-11-21
PH3695,C2222,P1650,550.62,2023-07-04
PH3696,C2890,P4161,887.11,2023-01-01
PH3697,C3623,P4702,989.07,2023-05-25
PH3698,C4310,P1173,362.77,2023-10-31
PH3699,C1827,P1967,596.55,2023-06-23
PH3700,C2199,P4606,173.54,2023-03-04
